Date,Portfolio_Value
2013-05-21,49798.84138354565
2013-05-22,49429.45355489461
2013-05-23,49286.46471799742
2013-05-24,49244.75964056907
2013-05-28,49539.674116669514
2013-05-29,49217.94923365085
2013-05-30,49399.66421387436
2013-05-31,48690.6778975925
2013-06-03,48958.78196677472
2013-06-04,48723.446172714765
2013-06-05,48041.27026335113
2013-06-06,48476.19464224672
2013-06-07,49092.83400136583
2013-06-10,49092.83400136583
2013-06-11,48586.415204021636
2013-06-12,48184.25910024831
2013-06-13,48917.07688934637
2013-06-14,48610.246676837836
2013-06-17,48985.59237369294
2013-06-18,49372.85380695614
2013-06-19,48690.6778975925
2013-06-20,47484.209586272525
2013-06-21,47385.90476090571
2013-06-24,46787.139006398764
2013-06-25,47236.95805580449
2013-06-26,47704.65070982236
2013-06-27,47984.670515412676
2013-06-28,47788.06086467904
2013-07-01,48068.08067026936
2013-07-02,48023.39665873899
2013-07-03,48044.249197453166
2013-07-05,48562.58373120545
2013-07-08,48839.62460269372
2013-07-09,49191.13882673264
2013-07-10,49209.012431344774
2013-07-11,49879.27260430032
2013-07-12,49900.1251430145
2013-07-15,50090.77692554407
2013-07-16,49903.10407711652
2013-07-17,50031.19824350357
2013-07-18,50305.26018088984
2013-07-19,50394.62820395057
2013-07-22,50492.93302931739
2013-07-23,50385.69140164449
2013-07-24,50200.99748731898
2013-07-25,50323.13378550199
2013-07-26,50376.754599338434
2013-07-29,50221.85002603315
2013-07-30,50221.85002603315
2013-07-31,50257.59723525744
2013-08-01,50838.489385152236
2013-08-02,50924.87847411094
2013-08-05,50850.40512156033
2013-08-06,50561.44851366395
2013-08-07,50397.6071380526
2013-08-08,50582.301052378134
2013-08-09,50436.333281378924
2013-08-12,50376.75459933844
2013-08-13,50525.701304439666
2013-08-14,50266.53403756352
2013-08-15,49563.50558948571
2013-08-16,49399.664213874355
2013-08-19,49083.897199059735
2013-08-20,49325.190861323725
2013-08-21,49021.33958291721
2013-08-22,49468.179698220905
2013-08-23,49635.00000793428
2013-08-26,49450.30609360876
2013-08-27,48654.930688368186
2013-08-28,48827.70886628562
2013-08-29,48905.16115293826
2013-08-30,48750.25657963298
2013-09-03,48970.69770318279
2013-09-04,49375.83274105815
2013-09-05,49438.39035720067
2013-09-06,49462.22183001685
2013-09-09,49935.872352238766
2013-09-10,50305.260180889825
2013-09-11,50463.14368829713
2013-09-12,50329.09165370602
2013-09-13,50442.29114958297
2013-09-16,50734.226691581374
2013-09-17,50960.62568333525
2013-09-18,51550.45463553614
2013-09-19,51464.06554657742
2013-09-20,50856.36298976439
2013-09-23,50621.02719570445
2013-09-24,50501.869831623466
2013-09-25,50355.902060624256
2013-09-26,50549.53277725586
2013-09-27,50317.17591729794
2013-09-30,50049.07184811572
2013-10-01,50445.27008368499
2013-10-02,50397.6071380526
2013-10-03,49932.89341813675
2013-10-04,50311.21804909387
2013-10-07,49876.293670198276
2013-10-08,49295.40152030348
2013-10-09,49331.14872952778
2013-10-10,50394.62820395056
2013-10-11,50719.33202107124
2013-10-14,50921.89954000892
2013-10-15,50552.51171135787
2013-10-16,51258.51909353771
2013-10-17,51601.09651527054
2013-10-18,51949.63180520742
2013-10-21,51952.61073930944
2013-10-22,52253.48308361393
2013-10-23,52003.25261904386
2013-10-24,52176.03079696129
2013-10-25,52414.34552512326
2013-10-28,52497.75567997995
2013-10-29,52777.775485570266
2013-10-30,52515.629284592105
2013-10-31,52366.68257949088
